dataset,model,label,accuracy,f1,recall,precision
FiftyWords,ocsvm,39.0,0.9912087912087912,0.0,0.0,0.0
FiftyWords,ocsvm,40.0,0.9912087912087912,0.3333333333333333,0.5,0.25
FiftyWords,ocsvm,41.0,0.9868131868131869,0.0,0.0,0.0
FiftyWords,ocsvm,42.0,0.989010989010989,0.0,0.0,0.0
FiftyWords,ocsvm,43.0,0.9934065934065934,0.0,0.0,0.0
FiftyWords,ocsvm,44.0,0.9978021978021978,0.0,0.0,0.0
FiftyWords,ocsvm,45.0,0.9934065934065934,0.0,0.0,0.0
FiftyWords,ocsvm,46.0,0.9934065934065934,0.0,0.0,0.0
FiftyWords,ocsvm,47.0,0.9934065934065934,0.0,0.0,0.0
FiftyWords,ocsvm,48.0,0.9934065934065934,0.0,0.0,0.0
FiftyWords,ocsvm,49.0,0.9912087912087912,0.0,0.0,0.0
FiftyWords,ocsvm,50.0,0.9912087912087912,0.0,0.0,0.0
Fish,ocsvm,1.0,0.38857142857142857,0.14400000000000002,0.0891089108910891,0.375
Fish,ocsvm,2.0,0.9142857142857143,0.5945945945945945,0.9166666666666666,0.44
Fish,ocsvm,3.0,0.5885714285714285,0.29411764705882354,0.1875,0.6818181818181818
Fish,ocsvm,4.0,0.9028571428571428,0.6222222222222222,0.875,0.4827586206896552
Fish,ocsvm,5.0,0.9028571428571428,0.6222222222222222,0.8235294117647058,0.5
Fish,ocsvm,6.0,0.7542857142857143,0.1886792452830189,0.17857142857142858,0.2
Fish,ocsvm,7.0,0.9142857142857143,0.5454545454545455,0.8181818181818182,0.4090909090909091
FordA,ocsvm,-1.0,0.6121212121212121,0.554006968641115,0.6809421841541756,0.4669603524229075
FordA,ocsvm,1.0,0.5007575757575757,0.4419983065198984,0.48154981549815495,0.4084507042253521
FordB,ocsvm,-1.0,0.5580246913580247,0.6223628691983122,0.5393053016453382,0.7356608478802993
FordB,ocsvm,1.0,0.5135802469135803,0.5735930735930737,0.5145631067961165,0.6479217603911981
GunPoint,ocsvm,1.0,0.62,0.48648648648648646,0.7714285714285715,0.35526315789473684
GunPoint,ocsvm,2.0,0.35333333333333333,0.41212121212121217,0.37362637362637363,0.4594594594594595
Ham,ocsvm,1.0,0.4857142857142857,0.34146341463414637,0.45161290322580644,0.27450980392156865
Ham,ocsvm,2.0,0.6285714285714286,0.5063291139240506,0.8,0.37037037037037035
HandOutlines,ocsvm,0.0,0.43513513513513513,0.5260770975056689,0.37662337662337664,0.8721804511278195
